1,307484,2017-08-31 09:00:00,N/A</br>
2,307632,2017-09-03 01:00:00,N/A</br>
3,307486,2017-09-13 16:00:00,N/A</br>
4,307488,2017-10-01 12:00:00,N/A</br>
5,307638,2017-10-07 08:00:00,N/A</br>
6,307635,2017-10-12 08:00:00,N/A</br>
7,307489,2017-10-18 10:00:00,N/A</br>
8,307636,2017-10-22 09:00:00,N/A</br>
9,307639,2017-10-28 09:00:00,N/A</br>
10,307644,2018-01-05 09:00:00,N/A</br>
11,307643,2018-01-09 17:00:00,N/A</br>
12,307640,2018-02-05 04:00:00,N/A</br>
